id,sentence,label
"claim-1325,evidence-316617","“The Lancet researchers found that about 0.5%—half a percent—of all deaths are associated with heat, not only from acute problems like heat stroke, but also increased mortality from cardiac events and dehydration.[SEP]Generally, inquests are only conducted when deaths are sudden or unexplained.",0
"claim-1325,evidence-741462","“The Lancet researchers found that about 0.5%—half a percent—of all deaths are associated with heat, not only from acute problems like heat stroke, but also increased mortality from cardiac events and dehydration.[SEP]Inguinal, femoral and abdominal hernias were present in 18.5 million people and resulted in 59,800 deaths in 2015.",0
"claim-237,evidence-253261",However the warming trend is slower than most climate models have forecast[SEP]It is extremely likely (95–100% probability) that human influence was the dominant cause of global warming between 1951–2010.,0
"claim-237,evidence-406304",However the warming trend is slower than most climate models have forecast[SEP]It was also rated the second best performing forecaster in 2002.,0
"claim-237,evidence-338371","However the warming trend is slower than most climate models have forecast[SEP]""Recent oppositely directed trends in solar climate forcings and the global mean surface air temperature"" (PDF).",0
"claim-237,evidence-1091893","However the warming trend is slower than most climate models have forecast[SEP]""Linear trends in sea surface temperature of the tropical Pacific Ocean and implications for the El Niño-Southern Oscillation"".",0
"claim-237,evidence-801178","However the warming trend is slower than most climate models have forecast[SEP]Public disputes that also reflect scientific debate include estimates of how responsive the climate system might be to any given level of greenhouse gases (climate sensitivity), how the climate will change at local and regional scales, and what the consequences of global warming will be.",0
"claim-365,evidence-452901","The knock-on consequences affect national security, as the scale of the challenges involved, such as pandemic disease outbreaks, are overwhelming.[SEP]The Scientific evidence is now overwhelming: climate change presents very serious global risks and it demands an urgent global response"".",0
"claim-365,evidence-281415","The knock-on consequences affect national security, as the scale of the challenges involved, such as pandemic disease outbreaks, are overwhelming.[SEP]In this context it is essential that treatment, prevention and epidemic control initiatives benefit from the most recent advancements and the most relevant experiences.",0
"claim-365,evidence-363365","The knock-on consequences affect national security, as the scale of the challenges involved, such as pandemic disease outbreaks, are overwhelming.[SEP]Countries within the ""Meningitis Belt"" in semi-arid sub-Saharan Africa experience the highest endemicity and epidemic frequency of meningococcal meningitis in Africa, although other areas in the Rift Valley, the Great Lakes, and southern Africa are also affected.",0
"claim-3112,evidence-776385","It also concludes that current northern hemisphere surface air temperatures are significantly higher than during the peak of the Medieval Warm Period (MWP).[SEP]Due to the poleward migration of the planet's isotherms (about 56 km (35 mi) per decade during the past 30 years as a consequence of global warming), the Arctic region (as defined by tree line and temperature) is currently shrinking.",0
"claim-3112,evidence-503627","It also concludes that current northern hemisphere surface air temperatures are significantly higher than during the peak of the Medieval Warm Period (MWP).[SEP]By the second half of the 21st century, it is likely that precipitation will have increased over northern mid- to high latitudes and Antarctica in winter.",0
"claim-3112,evidence-332431","It also concludes that current northern hemisphere surface air temperatures are significantly higher than during the peak of the Medieval Warm Period (MWP).[SEP]Callendar presented evidence that both temperature and the level in the atmosphere had been rising over the past half-century, and he argued that newer spectroscopic measurements showed that the gas was effective in absorbing infrared in the atmosphere.",0
